Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Bioenergy,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Coal,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Gas,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Hydro,MW,5.25
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Nuclear,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Other Fossil,MW,40.05
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Other Renewables,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Solar,MW,12.19
India,IND,Andaman and Nicobar,AN,Union territory,2019,Capacity,Fuel,Wind,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Hydro,%,6.84
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Fossil,%,80.31
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Solar,%,12.85
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Hydro,GWh,7.55
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Fossil,GWh,88.62
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Solar,GWh,14.18
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Total,Total Generation,GWh,110.35
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,569.91
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Hydro,%,0.18
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Other Fossil,%,62.03
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Solar,%,0.68
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Coal,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Gas,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Hydro,ktCO2,0.18
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Nuclear,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Other Fossil,ktCO2,62.03
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Solar,ktCO2,0.68
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Fuel,Wind,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Power sector emissions,Total,Total emissions,ktCO2,62.89
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Bioenergy,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Coal,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Gas,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Hydro,MW,5.25
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Nuclear,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Other Fossil,MW,40.05
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Other Renewables,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Solar,MW,29.22
India,IND,Andaman and Nicobar,AN,Union territory,2020,Capacity,Fuel,Wind,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Hydro,%,8.94
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Fossil,%,78.28
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Solar,%,12.79
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Hydro,GWh,14.41
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Fossil,GWh,126.22
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Solar,GWh,20.62
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Total,Total Generation,GWh,161.25
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,556.22
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Hydro,%,0.35
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Other Fossil,%,88.35
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Solar,%,0.99
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Coal,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Gas,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Hydro,ktCO2,0.35
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Nuclear,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Other Fossil,ktCO2,88.35
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Solar,ktCO2,0.99
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Fuel,Wind,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Power sector emissions,Total,Total emissions,ktCO2,89.69
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Bioenergy,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Coal,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Gas,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Hydro,MW,5.25
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Nuclear,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Other Fossil,MW,40.05
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Other Renewables,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Solar,MW,29.49
India,IND,Andaman and Nicobar,AN,Union territory,2021,Capacity,Fuel,Wind,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Hydro,%,9.92
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Fossil,%,72.93
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Solar,%,17.16
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Hydro,GWh,12.98
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Fossil,GWh,95.43
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Solar,GWh,22.45
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Total,Total Generation,GWh,130.86
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,521.09
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Hydro,%,0.31
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Other Fossil,%,66.8
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Solar,%,1.08
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Coal,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Gas,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Hydro,ktCO2,0.31
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Nuclear,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Other Fossil,ktCO2,66.8
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Solar,ktCO2,1.08
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Fuel,Wind,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Power sector emissions,Total,Total emissions,ktCO2,68.19
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Bioenergy,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Coal,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Gas,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Hydro,MW,5.25
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Nuclear,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Other Fossil,MW,92.71
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Other Renewables,MW,
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Solar,MW,29.91
India,IND,Andaman and Nicobar,AN,Union territory,2022,Capacity,Fuel,Wind,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Hydro,%,6.65
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Fossil,%,82.43
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Solar,%,10.92
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Hydro,GWh,14.29
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Fossil,GWh,177.17
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Solar,GWh,23.47
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Total,Total Generation,GWh,214.93
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,583.87
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Hydro,%,0.34
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Fossil,%,124.02
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Solar,%,1.13
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Coal,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Gas,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Hydro,ktCO2,0.34
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Nuclear,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Fossil,ktCO2,124.02
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Solar,ktCO2,1.13
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Fuel,Wind,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Power sector emissions,Total,Total emissions,ktCO2,125.49
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Bioenergy,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Coal,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Gas,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Hydro,MW,5.25
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Nuclear,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Other Fossil,MW,92.71
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Other Renewables,MW,
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Solar,MW,29.91
India,IND,Andaman and Nicobar,AN,Union territory,2023,Capacity,Fuel,Wind,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Hydro,%,3.07
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Fossil,%,90.29
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Solar,%,6.65
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Hydro,GWh,11.3
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Fossil,GWh,332.49
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Solar,GWh,24.47
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Total,Total Generation,GWh,368.26
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,635.91
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Hydro,%,0.27
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Fossil,%,232.74
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Solar,%,1.17
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Bioenergy,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Coal,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Gas,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Hydro,ktCO2,0.27
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Nuclear,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Fossil,ktCO2,232.74
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Other Renewables,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Solar,ktCO2,1.17
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Fuel,Wind,ktCO2,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Power sector emissions,Total,Total emissions,ktCO2,234.18
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Bioenergy,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Coal,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Gas,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Hydro,MW,5.25
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Nuclear,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Other Fossil,MW,92.71
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Other Renewables,MW,
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Solar,MW,29.91
India,IND,Andaman and Nicobar,AN,Union territory,2024,Capacity,Fuel,Wind,MW,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Hydro,%,3.83
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Fossil,%,89.36
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Solar,%,6.81
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Hydro,GWh,15.5
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Fossil,GWh,361.4
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Solar,GWh,27.53
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Total,Total Generation,GWh,404.43
India,IND,Andaman and Nicobar,AN,Union territory,2024,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,629.7
